AbilityId,Name,CoverageStatus,EffectId,HasClientCsv,HasClientBin,HasLocalizedName,HasDescriptionText,HasEffectText,HasRootEffectRow,RelatedEffectCount,ComponentCount,RequirementLinkCount,RequirementRowCount,HasPregameReference,SourcesText,MissingText
211,Mage Bolt,Mapped,211,Yes,Yes,Yes,Yes,No,Yes,4,1,0,0,No,"csv, bin, strings",effect-text
212,Scintillating Energy,Mapped,212,Yes,Yes,Yes,Yes,No,Yes,3,1,0,0,No,"csv, bin, strings",effect-text
213,Unleash The Winds,Mapped,213,Yes,Yes,Yes,Yes,No,Yes,4,1,0,0,No,"csv, bin, strings",effect-text
214,Misdirection,Mapped,214,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
215,Focused Mind,Mapped,215,Yes,Yes,Yes,Yes,No,Yes,3,1,0,0,No,"csv, bin, strings",effect-text
216,Sub target Self Damage,Partial,216,Yes,Yes,Yes,Yes,No,No,2,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
217,Hit self,Partial,217,Yes,Yes,Yes,Yes,No,No,2,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
218,Sure Shot,Mapped,218,Yes,Yes,Yes,Yes,No,Yes,3,1,0,0,No,"csv, bin, strings",effect-text
219,Clip Tendon,Mapped,219,Yes,Yes,Yes,Yes,No,Yes,13,1,0,0,No,"csv, bin, strings",effect-text
220,Debilitation,Mapped,220,Yes,Yes,Yes,Yes,No,Yes,4,1,0,0,No,"csv, bin, strings",effect-text
221,Arterial Strike.,Mapped,221,Yes,Yes,Yes,Yes,No,Yes,14,1,0,0,No,"csv, bin, strings",effect-text
222,Incantation of Presence,Partial,222,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
223,Sure Shot,Mapped,223,Yes,Yes,Yes,Yes,No,Yes,23,1,0,0,No,"csv, bin, strings",effect-text
224,Clip Tendon,Mapped,224,Yes,Yes,Yes,Yes,No,Yes,22,1,0,0,No,"csv, bin, strings",effect-text
225,Debilitation,Mapped,225,Yes,Yes,Yes,Yes,No,Yes,12,2,0,0,No,"csv, bin, strings",effect-text
226,Arterial Strike.,Partial,226,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
227,Incantation of Presence,Mapped,227,Yes,Yes,Yes,Yes,No,Yes,7,4,0,0,No,"csv, bin, strings",effect-text
228,Loot buff,Partial,228,Yes,Yes,Yes,Yes,No,No,3,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
229,GTAE w/Proj for Nate,Partial,229,Yes,No,Yes,Yes,No,No,1,0,0,0,No,"csv, strings","bin, effect-text, effect-row, components"
230,Steal Life,Mapped,230,Yes,Yes,Yes,Yes,No,Yes,4,2,0,0,No,"csv, bin, strings",effect-text
231,Event Fire Test,Partial,231,Yes,Yes,Yes,Yes,No,No,2,2,0,0,No,"csv, bin, strings","effect-text, effect-row"
232,Rampaging Siphon,Mapped,232,Yes,Yes,Yes,Yes,No,Yes,4,1,0,0,No,"csv, bin, strings",effect-text
233,New AE Taunt,Partial,233,Yes,Yes,Yes,Yes,No,No,2,7,0,0,No,"csv, bin, strings","effect-text, effect-row"
234,Divine Favor,Partial,234,Yes,No,Yes,Yes,No,Yes,2,0,0,0,No,"csv, strings","bin, effect-text, components"
235,Focused Mind,Mapped,235,Yes,Yes,Yes,Yes,No,Yes,18,5,0,0,No,"csv, bin, strings",effect-text
236,Divine Protection,Mapped,236,Yes,Yes,Yes,Yes,No,Yes,4,1,0,0,No,"csv, bin, strings",effect-text
237,Alter Fate,Mapped,237,Yes,Yes,Yes,Yes,No,Yes,4,1,0,0,No,"csv, bin, strings",effect-text
238,Scathe,Mapped,238,Yes,Yes,Yes,Yes,No,Yes,6,1,0,0,No,"csv, bin, strings",effect-text
239,Arcane Scourging,Partial,239,Yes,No,Yes,Yes,No,Yes,6,0,0,0,No,"csv, strings","bin, effect-text, components"
240,Word of Command,Mapped,240,Yes,Yes,Yes,Yes,No,Yes,8,5,0,0,No,"csv, bin, strings",effect-text
241,Caustic Torrent,MappedWithRequirements,241,Yes,Yes,Yes,Yes,No,Yes,4,5,1,1,No,"csv, bin, strings, requirements",effect-text
242,Cunning Rumination ,Mapped,242,Yes,Yes,Yes,Yes,No,Yes,3,4,0,0,No,"csv, bin, strings",effect-text
243,Scathe,Partial,243,Yes,No,Yes,Yes,No,Yes,4,0,0,0,No,"csv, strings","bin, effect-text, components"
244,Arcane Scourging,Partial,244,Yes,No,Yes,Yes,No,Yes,15,0,0,0,No,"csv, strings","bin, effect-text, components"
245,Word of Command,Mapped,245,Yes,Yes,Yes,Yes,No,Yes,49,10,0,0,No,"csv, bin, strings",effect-text
246,Caustic Torrent,Mapped,246,Yes,Yes,Yes,Yes,No,Yes,11,1,0,0,No,"csv, bin, strings",effect-text
247,Cunning Rumination ,Mapped,247,Yes,Yes,Yes,Yes,No,Yes,6,3,0,0,No,"csv, bin, strings",effect-text
248,"Dispel Career Mechanics, Continued",Mapped,248,Yes,Yes,Yes,Yes,No,Yes,5,8,0,0,No,"csv, bin, strings",effect-text
249,(unnamed),Partial,249,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
250,Stoutness Of Stone,Partial,250,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
251,Stubbornness,Mapped,251,Yes,Yes,Yes,Yes,No,Yes,2,4,0,0,No,"csv, bin, strings",effect-text
252,Earthen Protection,Mapped,252,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
253,Ancestral Inheritance,Mapped,253,Yes,Yes,Yes,Yes,No,Yes,2,3,0,0,No,"csv, bin, strings",effect-text
254,Unyielding Purpose,Mapped,254,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
255,Sure Shot,Mapped,255,Yes,Yes,Yes,Yes,No,Yes,3,1,0,0,No,"csv, bin, strings",effect-text
256,Clip Tendon,Mapped,256,Yes,Yes,Yes,Yes,No,Yes,5,1,0,0,No,"csv, bin, strings",effect-text
257,Debilitation,Mapped,257,Yes,Yes,Yes,Yes,No,Yes,9,2,0,0,No,"csv, bin, strings",effect-text
258,Arterial Strike.,Mapped,258,Yes,Yes,Yes,Yes,No,Yes,31,2,0,0,No,"csv, bin, strings",effect-text
259,Incantation of Presence,Mapped,259,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
260,Scathe,Mapped,260,Yes,Yes,Yes,Yes,No,Yes,4,5,0,0,No,"csv, bin, strings",effect-text
261,Arcane Scourging,Mapped,261,Yes,Yes,Yes,Yes,No,Yes,17,2,0,0,No,"csv, bin, strings",effect-text
262,Word of Command,Mapped,262,Yes,Yes,Yes,Yes,No,Yes,6,1,0,0,No,"csv, bin, strings",effect-text
263,Caustic Torrent,Mapped,263,Yes,Yes,Yes,Yes,No,Yes,5,3,0,0,No,"csv, bin, strings",effect-text
264,Cunning Rumination ,MappedWithRequirements,264,Yes,Yes,Yes,Yes,No,Yes,7,3,2,2,No,"csv, bin, strings, requirements",effect-text
265,Rite of Vengence,Mapped,265,Yes,Yes,Yes,Yes,No,Yes,3,1,0,0,No,"csv, bin, strings",effect-text
266,Quell Suffering,MappedWithRequirements,266,Yes,Yes,Yes,Yes,No,Yes,8,2,2,2,No,"csv, bin, strings, requirements",effect-text
267,Shield of Piety,Mapped,267,Yes,Yes,Yes,Yes,No,Yes,12,10,0,0,No,"csv, bin, strings",effect-text
268,Baleful Affliction,Partial,268,Yes,No,Yes,Yes,No,Yes,6,0,0,0,No,"csv, strings","bin, effect-text, components"
269,Convalesce,Mapped,269,Yes,Yes,Yes,Yes,No,Yes,7,5,0,0,No,"csv, bin, strings",effect-text
270,I'm Da Biggest!,Mapped,270,Yes,Yes,Yes,Yes,No,Yes,6,1,0,0,No,"csv, bin, strings",effect-text
271,Don't Bother Me None,Mapped,271,Yes,Yes,Yes,Yes,No,Yes,6,2,0,0,No,"csv, bin, strings",effect-text
272,Green Is Best!,Mapped,272,Yes,Yes,Yes,Yes,No,Yes,6,1,0,0,No,"csv, bin, strings",effect-text
273,Tough As Sumfink Wot's Really Tough,Mapped,273,Yes,Yes,Yes,Yes,No,Yes,26,5,0,0,No,"csv, bin, strings",effect-text
274,Bleedin's For Wimps,Mapped,274,Yes,Yes,Yes,Yes,No,Yes,26,1,0,0,No,"csv, bin, strings",effect-text
275,Stab You Gooder,Partial,275,Yes,Yes,Yes,Yes,No,No,26,2,0,0,No,"csv, bin, strings","effect-text, effect-row"
276,Rite of Vengence,Mapped,276,Yes,Yes,Yes,Yes,No,Yes,61,1,0,0,No,"csv, bin, strings",effect-text
277,Quell Suffering,Mapped,277,Yes,Yes,Yes,Yes,No,Yes,20,2,0,0,No,"csv, bin, strings",effect-text
278,Shield of Piety,Mapped,278,Yes,Yes,Yes,Yes,No,Yes,13,5,0,0,No,"csv, bin, strings",effect-text
279,Baleful Affliction,Mapped,279,Yes,Yes,Yes,Yes,No,Yes,32,1,0,0,No,"csv, bin, strings",effect-text
280,Convalesce,Mapped,280,Yes,Yes,Yes,Yes,No,Yes,4,2,0,0,No,"csv, bin, strings",effect-text
281,Impel Agony,Mapped,281,Yes,Yes,Yes,Yes,No,Yes,61,1,0,0,No,"csv, bin, strings",effect-text
282,Impose Suffering,Partial,282,Yes,No,Yes,Yes,No,Yes,6,0,0,0,No,"csv, strings","bin, effect-text, components"
283,Incite Torment,Mapped,283,Yes,Yes,Yes,Yes,No,Yes,10,5,0,0,No,"csv, bin, strings",effect-text
284,Parasitic Aura,Mapped,284,Yes,Yes,Yes,Yes,No,Yes,44,1,0,0,No,"csv, bin, strings",effect-text
285,Reclaim Vitae,Mapped,285,Yes,Yes,Yes,Yes,No,Yes,3,1,0,0,No,"csv, bin, strings",effect-text
286,(unnamed),Partial,286,Yes,No,Yes,Yes,No,No,1,0,0,0,No,"csv, strings","bin, effect-text, effect-row, components"
287,Dark Magic,Partial,287,Yes,Yes,Yes,Yes,No,No,2,10,10,5,No,"csv, bin, strings, requirements","effect-text, effect-row"
288,Dark Magic x25,Partial,288,Yes,Yes,Yes,Yes,No,No,2,2,0,0,No,"csv, bin, strings","effect-text, effect-row"
289,Dark Magic x5,Partial,289,Yes,Yes,Yes,Yes,No,No,2,2,0,0,No,"csv, bin, strings","effect-text, effect-row"
290,Big Smarts,Mapped,290,Yes,Yes,Yes,Yes,No,Yes,2,2,0,0,No,"csv, bin, strings",effect-text
291,Too Smart For Dat,MappedWithRequirements,291,Yes,Yes,Yes,Yes,No,Yes,2,10,10,5,No,"csv, bin, strings, requirements",effect-text
292,Much Good Green,MappedWithRequirements,292,Yes,Yes,Yes,Yes,No,Yes,2,5,5,5,No,"csv, bin, strings, requirements",effect-text
293,RUN AWAY!,Mapped,293,Yes,Yes,Yes,Yes,No,Yes,2,3,0,0,No,"csv, bin, strings",effect-text
294,Nervous Energy,Mapped,294,Yes,Yes,Yes,Yes,No,Yes,2,2,0,0,No,"csv, bin, strings",effect-text
295,Whazat behind you?!,Partial,295,Yes,Yes,Yes,Yes,No,No,2,5,0,0,No,"csv, bin, strings","effect-text, effect-row"
296,Rite of Vengence,Mapped,296,Yes,Yes,Yes,Yes,No,Yes,19,2,0,0,No,"csv, bin, strings",effect-text
297,Quell Suffering,Mapped,297,Yes,Yes,Yes,Yes,No,Yes,9,3,0,0,No,"csv, bin, strings",effect-text
298,Shield of Piety,Mapped,298,Yes,Yes,Yes,Yes,No,Yes,8,2,0,0,No,"csv, bin, strings",effect-text
299,Baleful Affliction,MappedWithRequirements,299,Yes,Yes,Yes,Yes,No,Yes,7,10,10,5,No,"csv, bin, strings, requirements",effect-text
300,Convalesce,Mapped,300,Yes,Yes,Yes,Yes,No,Yes,4,2,0,0,No,"csv, bin, strings",effect-text
301,Rite of Vengence,MappedWithRequirements,301,Yes,Yes,Yes,Yes,No,Yes,11,10,10,5,No,"csv, bin, strings, requirements",effect-text
302,Quell Suffering,Mapped,302,Yes,Yes,Yes,Yes,No,Yes,8,2,0,0,No,"csv, bin, strings",effect-text
303,Shield of Piety,Mapped,303,Yes,Yes,Yes,Yes,No,Yes,4,3,0,0,No,"csv, bin, strings",effect-text
304,Baleful Affliction,Mapped,304,Yes,Yes,Yes,Yes,No,Yes,5,2,0,0,No,"csv, bin, strings",effect-text
305,Convalesce,Mapped,305,Yes,Yes,Yes,Yes,No,Yes,6,1,0,0,No,"csv, bin, strings",effect-text
306,Righteous Fury +20,Partial,306,Yes,Yes,Yes,Yes,No,No,2,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
307,Righteous Fury +30,Partial,307,Yes,Yes,Yes,Yes,No,No,2,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
308,Righteous Fury +40,Partial,308,Yes,Yes,Yes,Yes,No,No,2,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
309,Righteous Fury +50,Partial,309,Yes,Yes,Yes,Yes,No,No,2,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
310,Sigmar's Favor,Mapped,310,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
311,Unwavering Faith,Mapped,311,Yes,Yes,Yes,Yes,No,Yes,2,2,0,0,No,"csv, bin, strings",effect-text
312,Sigmar's Glory,Mapped,312,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
313,Emperor's Ward,Mapped,313,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
314,Human Ingenuity,Mapped,314,Yes,Yes,Yes,Yes,No,Yes,57,1,0,0,No,"csv, bin, strings",effect-text
315,Impel Agony,Mapped,315,Yes,Yes,Yes,Yes,No,Yes,57,1,0,0,No,"csv, bin, strings",effect-text
316,Impose Suffering,Mapped,316,Yes,Yes,Yes,Yes,No,Yes,73,1,0,0,No,"csv, bin, strings",effect-text
317,Incite Torment,Mapped,317,Yes,Yes,Yes,Yes,No,Yes,64,1,0,0,No,"csv, bin, strings",effect-text
318,Parasitic Aura,Mapped,318,Yes,Yes,Yes,Yes,No,Yes,68,1,0,0,No,"csv, bin, strings",effect-text
319,Reclaim Vitae,Mapped,319,Yes,Yes,Yes,Yes,No,Yes,64,1,0,0,No,"csv, bin, strings",effect-text
320,Soul Reaping Passive Build,Partial,320,Yes,Yes,Yes,Yes,No,No,57,2,0,0,No,"csv, bin, strings","effect-text, effect-row"
321,Soul Reaping +100,Partial,321,Yes,Yes,Yes,Yes,No,No,57,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
322,Soul Reaping +35,Partial,322,Yes,Yes,Yes,Yes,No,No,57,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
323,Righteous Fury +60,Partial,323,Yes,Yes,Yes,Yes,No,No,2,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
324,Universal Confusion,Mapped,324,Yes,Yes,Yes,Yes,No,Yes,58,1,0,0,No,"csv, bin, strings",effect-text
325,Righteous Fury +35,Partial,325,Yes,Yes,Yes,Yes,No,No,2,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
326,Righteous Fury +95,Partial,326,Yes,Yes,Yes,Yes,No,No,2,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
327,Righteous Fury +15,Partial,327,Yes,Yes,Yes,Yes,No,No,2,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
328,Righteous Fury +25,Partial,328,Yes,Yes,Yes,Yes,No,No,2,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
329,Soul Reaping +45,Partial,329,Yes,Yes,Yes,Yes,No,No,57,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
330,Warped Flesh,Mapped,330,Yes,Yes,Yes,Yes,No,Yes,57,1,0,0,No,"csv, bin, strings",effect-text
331,Tzeentch's Warding,Mapped,331,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
332,Warping The Winds,Mapped,332,Yes,Yes,Yes,Yes,No,Yes,2,10,0,0,No,"csv, bin, strings",effect-text
333,Backlash,Mapped,333,Yes,Yes,Yes,Yes,No,Yes,2,3,0,0,No,"csv, bin, strings",effect-text
334,Barrier Of Dementia,Mapped,334,Yes,Yes,Yes,Yes,No,Yes,2,3,0,0,No,"csv, bin, strings",effect-text
335,High Magic Damage Counter,Partial,335,Yes,Yes,Yes,Yes,No,No,2,2,0,0,No,"csv, bin, strings","effect-text, effect-row"
336,High Magic Dispel - End Of Combat,Partial,336,Yes,Yes,Yes,Yes,No,No,1,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
337,High Magic add 6 heal counters,Partial,337,Yes,Yes,Yes,Yes,No,No,2,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
338,High Magic add 1 heal counter,Partial,338,Yes,Yes,Yes,Yes,No,No,2,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
339,Sear,Mapped,339,Yes,Yes,Yes,Yes,No,Yes,5,1,0,0,No,"csv, bin, strings",effect-text
340,Flame Breath,Mapped,340,Yes,Yes,Yes,Yes,No,Yes,6,1,0,0,No,"csv, bin, strings",effect-text
341,Ruin and Destruction,Mapped,341,Yes,Yes,Yes,Yes,No,Yes,8,5,0,0,No,"csv, bin, strings",effect-text
342,Detonate,Mapped,342,Yes,Yes,Yes,Yes,No,Yes,27,5,0,0,No,"csv, bin, strings",effect-text
343,Flame Shield,Mapped,343,Yes,Yes,Yes,Yes,No,Yes,3,1,0,0,No,"csv, bin, strings",effect-text
344,Rend Winds,Mapped,344,Yes,Yes,Yes,Yes,No,Yes,14,1,0,0,No,"csv, bin, strings",effect-text
345,Daemonic Lash,Mapped,345,Yes,Yes,Yes,Yes,No,Yes,65,1,0,0,No,"csv, bin, strings",effect-text
346,Pandemonium,Mapped,346,Yes,Yes,Yes,Yes,No,Yes,4,1,0,0,No,"csv, bin, strings",effect-text
347,Glean Magic,Mapped,347,Yes,Yes,Yes,Yes,No,Yes,11,1,0,0,No,"csv, bin, strings",effect-text
348,Roiling Winds,Mapped,348,Yes,Yes,Yes,Yes,No,Yes,31,2,0,0,No,"csv, bin, strings",effect-text
349,Dark Magic x15,Mapped,349,Yes,Yes,Yes,Yes,No,Yes,2,2,0,0,No,"csv, bin, strings",effect-text
350,Centuries Of Training,Mapped,350,Yes,Yes,Yes,Yes,No,Yes,2,2,0,0,No,"csv, bin, strings",effect-text
351,Bend The Winds,Mapped,351,Yes,Yes,Yes,Yes,No,Yes,2,2,0,0,No,"csv, bin, strings",effect-text
352,Calm Acceptance,Mapped,352,Yes,Yes,Yes,Yes,No,Yes,2,3,0,0,No,"csv, bin, strings",effect-text
353,Fury Of Ages,Mapped,353,Yes,Yes,Yes,Yes,No,Yes,2,2,0,0,No,"csv, bin, strings",effect-text
354,Steel Mind,Mapped,354,Yes,Yes,Yes,Yes,No,Yes,2,2,0,0,No,"csv, bin, strings",effect-text
355,Discerning Offense,Partial,355,Yes,Yes,Yes,Yes,No,No,2,2,0,0,No,"csv, bin, strings","effect-text, effect-row"
356,Grudge Counter x10,Partial,356,Yes,Yes,Yes,Yes,No,No,2,2,0,0,No,"csv, bin, strings","effect-text, effect-row"
357,Grudge Counter x5,Partial,357,Yes,Yes,Yes,Yes,No,No,2,2,0,0,No,"csv, bin, strings","effect-text, effect-row"
358,(unnamed),Partial,358,Yes,No,Yes,Yes,No,No,1,0,0,0,No,"csv, strings","bin, effect-text, effect-row, components"
359,Axe Toss,Partial,359,Yes,No,Yes,Yes,No,Yes,17,0,0,0,No,"csv, strings","bin, effect-text, components"
360,Penetrating Round,Partial,360,Yes,Yes,Yes,Yes,No,No,7,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
361,Machine Gun,Partial,361,Yes,Yes,Yes,Yes,No,No,4,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
362,Shock Grenade,Partial,362,Yes,Yes,Yes,Yes,No,No,4,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
363,High-Explosive Grenade,Partial,363,Yes,Yes,Yes,Yes,No,No,5,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
364,Lob Choppa,Mapped,364,Yes,Yes,Yes,Yes,No,Yes,16,1,0,0,No,"csv, bin, strings",effect-text
365,Steam Vent,Partial,365,Yes,Yes,Yes,Yes,No,No,4,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
366,Daemonic Fire,Partial,366,Yes,Yes,Yes,Yes,No,No,7,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
367,Daemonic Consumption,Partial,367,Yes,Yes,Yes,Yes,No,No,3,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
368,Warping Energy,Partial,368,Yes,Yes,Yes,Yes,No,No,7,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
369,Coruscating Energy,Partial,369,Yes,Yes,Yes,Yes,No,No,4,1,0,0,No,"csv, bin, strings","effect-text, effect-row"
370,Alignment of Naggaroth,Mapped,370,Yes,Yes,Yes,Yes,No,Yes,5,1,0,0,No,"csv, bin, strings",effect-text
371,Bathing In Blood,Mapped,371,Yes,Yes,Yes,Yes,No,Yes,4,1,0,0,No,"csv, bin, strings",effect-text
372,Dark Blessings,Partial,372,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
373,Increased Pain,Partial,373,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
374,Focused Insanity,Partial,374,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
375,(unnamed),Partial,375,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
376,(unnamed),Partial,376,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
377,(unnamed),Partial,377,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
378,Intimidation - High Elf,Partial,378,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
379,Warding - Empire,Mapped,379,Yes,Yes,Yes,Yes,No,Yes,4,7,0,0,No,"csv, bin, strings",effect-text
380,Protection - Dwarf,Mapped,380,Yes,Yes,Yes,Yes,No,Yes,1,7,0,0,No,"csv, bin, strings",effect-text
381,Intimidation - Dark Elf,Mapped,381,Yes,Yes,Yes,Yes,No,Yes,1,7,0,0,No,"csv, bin, strings",effect-text
382,Warding - Chaos,Mapped,382,Yes,Yes,Yes,Yes,No,Yes,1,7,0,0,No,"csv, bin, strings",effect-text
383,Protection - Greenskin,Mapped,383,Yes,Yes,Yes,Yes,No,Yes,4,2,0,0,No,"csv, bin, strings",effect-text
384,Rob Corbin TEST,Partial,384,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
385,Rob Corbin TEST,Mapped,385,Yes,Yes,Yes,Yes,No,Yes,4,1,0,0,No,"csv, bin, strings",effect-text
386,Rob Corbin TEST,Mapped,386,Yes,Yes,Yes,Yes,No,Yes,3,1,0,0,No,"csv, bin, strings",effect-text
387,Rob Corbin TEST,Mapped,387,Yes,Yes,Yes,Yes,No,Yes,4,1,0,0,No,"csv, bin, strings",effect-text
388,Rob Corbin TEST,Mapped,388,Yes,Yes,Yes,Yes,No,Yes,10,1,0,0,No,"csv, bin, strings",effect-text
389,Temp Art Test,Mapped,389,Yes,Yes,Yes,Yes,No,Yes,9,1,0,0,No,"csv, bin, strings",effect-text
390,Stow Standard,Mapped,390,Yes,Yes,Yes,Yes,No,Yes,11,1,0,0,No,"csv, bin, strings",effect-text
391,Deploy Standard,Mapped,391,Yes,Yes,Yes,Yes,No,Yes,49,1,0,0,No,"csv, bin, strings",effect-text
392,Deployed Standard,Mapped,392,Yes,Yes,Yes,Yes,No,Yes,8,1,0,0,No,"csv, bin, strings",effect-text
393,Plant Standard,Partial,393,Yes,No,Yes,Yes,No,Yes,5,0,0,0,No,"csv, strings","bin, effect-text, components"
394,Planted Standard,Partial,394,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
395,Captured Standard!,Partial,395,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
396,Rescue Standard,Partial,396,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
397,Recover Standard,Partial,397,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
398,Standard's Blessing,Mapped,398,Yes,Yes,Yes,Yes,No,Yes,3,1,0,0,No,"csv, bin, strings",effect-text
399,Rally,Partial,399,Yes,No,Yes,Yes,No,Yes,5,0,0,0,No,"csv, strings","bin, effect-text, components"
400,Slam,MappedWithRequirements,400,Yes,Yes,Yes,Yes,No,Yes,6,4,2,2,No,"csv, bin, strings, requirements",effect-text
401,Root Ward Counters,Mapped,401,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
402,Unstoppable,Mapped,402,Yes,Yes,Yes,Yes,No,Yes,2,3,0,0,No,"csv, bin, strings",effect-text
403,Unstoppable,Mapped,403,Yes,Yes,Yes,Yes,No,Yes,2,3,0,0,No,"csv, bin, strings",effect-text
404,Unstoppable,Mapped,404,Yes,Yes,Yes,Yes,No,Yes,2,3,0,0,No,"csv, bin, strings",effect-text
405,Enhanced Brawn,Mapped,405,Yes,Yes,Yes,Yes,No,Yes,2,3,0,0,No,"csv, bin, strings",effect-text
406,Enhanced Knowledge,Mapped,406,Yes,Yes,Yes,Yes,No,Yes,2,3,0,0,No,"csv, bin, strings",effect-text
407,Enhanced Wisdom,Mapped,407,Yes,Yes,Yes,Yes,No,Yes,2,3,0,0,No,"csv, bin, strings",effect-text
408,Enhanced Aim,Mapped,408,Yes,Yes,Yes,Yes,No,Yes,2,4,0,0,No,"csv, bin, strings",effect-text
409,Enhanced Reflexes,Mapped,409,Yes,Yes,Yes,Yes,No,Yes,1,1,0,0,No,"csv, bin, strings",effect-text
410,Enhanced Endurance,Mapped,410,Yes,Yes,Yes,Yes,No,Yes,2,7,0,0,No,"csv, bin, strings",effect-text
411,Enhanced Readiness,Mapped,411,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
412,Enhanced Training,Mapped,412,Yes,Yes,Yes,Yes,No,Yes,2,3,0,0,No,"csv, bin, strings",effect-text
413,Spirit Deflection,Mapped,413,Yes,Yes,Yes,Yes,No,Yes,2,3,0,0,No,"csv, bin, strings",effect-text
414,Corporeal Deflection,Mapped,414,Yes,Yes,Yes,Yes,No,Yes,2,3,0,0,No,"csv, bin, strings",effect-text
415,Elemental Deflection,Partial,415,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
416,Weapon Deflection,Partial,416,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
417,Arrow Avoidance,Mapped,417,Yes,Yes,Yes,Yes,No,Yes,2,3,0,0,No,"csv, bin, strings",effect-text
418,Blade Avoidance,Partial,418,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
419,Magic Avoidance,Partial,419,Yes,No,Yes,Yes,No,Yes,1,0,0,0,No,"csv, strings","bin, effect-text, components"
420,Enhanced Fame,Mapped,420,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
421,Forceful Magic,Mapped,421,Yes,Yes,Yes,Yes,No,Yes,2,1,0,0,No,"csv, bin, strings",effect-text
