RequirementId,FieldKey,NonZeroCount,DistinctValueCount,SampleValues,SemanticSummary,Confidence,Notes
9050,ExtData[1].Val1,1,1,1,,Unknown,
9050,ExtData[1].Val2,1,1,53,,Unknown,
9050,ExtData[1].Val3,1,1,7,,Unknown,
9050,ExtData[1].Val4,1,1,10,,Unknown,
9050,ExtData[1].Val6,1,1,77,,Unknown,
9050,ExtData[2].Val1,1,1,1,,Unknown,
9050,ExtData[2].Val2,1,1,23,,Unknown,
9050,ExtData[2].Val3,1,1,7,,Unknown,
9050,ExtData[2].Val5,1,1,1,,Unknown,
9050,ExtData[2].Val6,1,1,9058,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9058.
9051,ExtData[0].Val1,1,1,1,,Unknown,
9051,ExtData[0].Val2,1,1,3,,Unknown,
9051,ExtData[0].Val3,1,1,7,,Unknown,
9051,ExtData[0].Val4,1,1,11,,Unknown,
9051,ExtData[0].Val6,1,1,82,,Unknown,
9051,ExtData[1].Val1,1,1,1,,Unknown,
9051,ExtData[1].Val2,1,1,53,,Unknown,
9051,ExtData[1].Val3,1,1,7,,Unknown,
9051,ExtData[1].Val6,1,1,78,,Unknown,
9052,ExtData[0].Val1,1,1,1,,Unknown,
9052,ExtData[0].Val2,1,1,6,,Unknown,
9052,ExtData[0].Val3,1,1,6,,Unknown,
9052,ExtData[0].Val4,1,1,8,,Unknown,
9052,ExtData[0].Val6,1,1,88,,Unknown,
9052,ExtData[1].Val1,1,1,1,,Unknown,
9052,ExtData[1].Val2,1,1,3,,Unknown,
9052,ExtData[1].Val3,1,1,3,,Unknown,
9052,ExtData[1].Val6,1,1,59,,Unknown,
9052,ExtData[1].Val7,1,1,15,,Unknown,
9053,ExtData[0].Val1,1,1,1,,Unknown,
9053,ExtData[0].Val2,1,1,6,,Unknown,
9053,ExtData[0].Val3,1,1,5,,Unknown,
9053,ExtData[0].Val4,1,1,8,,Unknown,
9053,ExtData[0].Val6,1,1,50,,Unknown,
9053,ExtData[0].Val7,1,1,1,,Unknown,
9053,ExtData[1].Val1,1,1,1,,Unknown,
9053,ExtData[1].Val2,1,1,26,,Unknown,
9053,ExtData[1].Val3,1,1,3,,Unknown,
9053,ExtData[1].Val7,1,1,100,,Unknown,
9054,ExtData[0].Val1,1,1,1,,Unknown,
9054,ExtData[0].Val2,1,1,58,,Unknown,
9054,ExtData[0].Val3,1,1,1,,Unknown,
9054,ExtData[0].Val4,1,1,8,,Unknown,
9054,ExtData[0].Val6,1,1,9804,,Unknown,
9054,ExtData[1].Val1,1,1,1,,Unknown,
9054,ExtData[1].Val2,1,1,58,,Unknown,
9054,ExtData[1].Val3,1,1,1,,Unknown,
9054,ExtData[1].Val4,1,1,8,,Unknown,
9054,ExtData[1].Val6,1,1,9805,,Unknown,
9054,ExtData[2].Val1,1,1,1,,Unknown,
9054,ExtData[2].Val2,1,1,58,,Unknown,
9054,ExtData[2].Val3,1,1,1,,Unknown,
9054,ExtData[2].Val4,1,1,8,,Unknown,
9054,ExtData[2].Val6,1,1,9806,,Unknown,
9054,ExtData[3].Val1,1,1,1,,Unknown,
9054,ExtData[3].Val2,1,1,58,,Unknown,
9054,ExtData[3].Val3,1,1,1,,Unknown,
9054,ExtData[3].Val6,1,1,9807,,Unknown,
9054,ExtData[5].Val1,1,1,1,,Unknown,
9054,ExtData[5].Val2,1,1,58,,Unknown,
9054,ExtData[5].Val3,1,1,1,,Unknown,
9054,ExtData[5].Val6,1,1,9807,,Unknown,
9055,ExtData[0].Val1,1,1,1,,Unknown,
9055,ExtData[0].Val2,1,1,58,,Unknown,
9055,ExtData[0].Val3,1,1,1,,Unknown,
9055,ExtData[0].Val4,1,1,8,,Unknown,
9055,ExtData[0].Val6,1,1,9808,,Unknown,
9055,ExtData[1].Val1,1,1,1,,Unknown,
9055,ExtData[1].Val2,1,1,58,,Unknown,
9055,ExtData[1].Val3,1,1,1,,Unknown,
9055,ExtData[1].Val4,1,1,8,,Unknown,
9055,ExtData[1].Val6,1,1,9809,,Unknown,
9055,ExtData[2].Val1,1,1,1,,Unknown,
9055,ExtData[2].Val2,1,1,10,,Unknown,
9055,ExtData[2].Val3,1,1,1,,Unknown,
9055,ExtData[2].Val6,1,1,9054,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9054.
9056,ExtData[0].Val1,1,1,1,,Unknown,
9056,ExtData[0].Val2,1,1,58,,Unknown,
9056,ExtData[0].Val3,1,1,1,,Unknown,
9056,ExtData[0].Val4,1,1,8,,Unknown,
9056,ExtData[0].Val6,1,1,9810,,Unknown,
9056,ExtData[1].Val1,1,1,1,,Unknown,
9056,ExtData[1].Val2,1,1,58,,Unknown,
9056,ExtData[1].Val3,1,1,1,,Unknown,
9056,ExtData[1].Val4,1,1,8,,Unknown,
9056,ExtData[1].Val6,1,1,9811,,Unknown,
9056,ExtData[2].Val1,1,1,1,,Unknown,
9056,ExtData[2].Val2,1,1,58,,Unknown,
9056,ExtData[2].Val3,1,1,1,,Unknown,
9056,ExtData[2].Val6,1,1,9812,,Unknown,
9057,ExtData[0].Val1,1,1,1,,Unknown,
9057,ExtData[0].Val2,1,1,8,,Unknown,
9057,ExtData[0].Val3,1,1,6,,Unknown,
9057,ExtData[0].Val4,1,1,8,,Unknown,
9057,ExtData[0].Val6,1,1,106,,Unknown,
9057,ExtData[1].Val1,1,1,1,,Unknown,
9057,ExtData[1].Val2,1,1,11,,Unknown,
9057,ExtData[1].Val3,1,1,1,,Unknown,
9057,ExtData[1].Val5,1,1,3,,Unknown,
9057,ExtData[1].Val7,1,1,1,,Unknown,
9058,ExtData[0].Val1,1,1,1,,Unknown,
9058,ExtData[0].Val2,1,1,8,,Unknown,
9058,ExtData[0].Val3,1,1,6,,Unknown,
9058,ExtData[0].Val4,1,1,8,,Unknown,
9058,ExtData[0].Val6,1,1,77,,Unknown,
9058,ExtData[1].Val1,1,1,1,,Unknown,
9058,ExtData[1].Val2,1,1,11,,Unknown,
9058,ExtData[1].Val3,1,1,6,,Unknown,
9058,ExtData[1].Val5,1,1,3,,Unknown,
9058,ExtData[1].Val9,1,1,1,,Unknown,
9059,ExtData[0].Val1,1,1,1,,Unknown,
9059,ExtData[0].Val2,1,1,3,,Unknown,
9059,ExtData[0].Val3,1,1,7,,Unknown,
9059,ExtData[0].Val4,1,1,11,,Unknown,
9059,ExtData[0].Val6,1,1,105,,Unknown,
9059,ExtData[1].Val1,1,1,1,,Unknown,
9059,ExtData[1].Val2,1,1,53,,Unknown,
9059,ExtData[1].Val3,1,1,7,,Unknown,
9059,ExtData[1].Val6,1,1,107,,Unknown,
9060,ExtData[0].Val1,1,1,1,,Unknown,
9060,ExtData[0].Val2,1,1,8,,Unknown,
9060,ExtData[0].Val3,1,1,6,,Unknown,
9060,ExtData[0].Val4,1,1,8,,Unknown,
9060,ExtData[0].Val6,1,1,107,,Unknown,
9060,ExtData[1].Val1,1,1,1,,Unknown,
9060,ExtData[1].Val2,1,1,11,,Unknown,
9060,ExtData[1].Val3,1,1,1,,Unknown,
9060,ExtData[1].Val5,1,1,3,,Unknown,
9060,ExtData[1].Val7,1,1,1,,Unknown,
9061,ExtData[0].Val1,1,1,1,,Unknown,
9061,ExtData[0].Val2,1,1,6,,Unknown,
9061,ExtData[0].Val3,1,1,5,,Unknown,
9061,ExtData[0].Val6,1,1,107,,Unknown,
9061,ExtData[0].Val7,1,1,2,,Unknown,
9062,ExtData[0].Val1,1,1,1,,Unknown,
9062,ExtData[0].Val2,1,1,23,,Unknown,
9062,ExtData[0].Val3,1,1,1,,Unknown,
9062,ExtData[0].Val4,1,1,8,,Unknown,
9062,ExtData[0].Val6,1,1,9060,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9060.
9062,ExtData[1].Val1,1,1,1,,Unknown,
9062,ExtData[1].Val2,1,1,10,,Unknown,
9062,ExtData[1].Val3,1,1,1,,Unknown,
9062,ExtData[1].Val6,1,1,9061,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9061.
9063,ExtData[0].Val1,1,1,1,,Unknown,
9063,ExtData[0].Val2,1,1,6,,Unknown,
9063,ExtData[0].Val3,1,1,5,,Unknown,
9063,ExtData[0].Val6,1,1,61,,Unknown,
9063,ExtData[0].Val7,1,1,1,,Unknown,
9064,ExtData[0].Val1,1,1,1,,Unknown,
9064,ExtData[0].Val2,1,1,6,,Unknown,
9064,ExtData[0].Val3,1,1,5,,Unknown,
9064,ExtData[0].Val6,1,1,61,,Unknown,
9064,ExtData[0].Val7,1,1,2,,Unknown,
9065,ExtData[0].Val1,1,1,1,,Unknown,
9065,ExtData[0].Val2,1,1,8,,Unknown,
9065,ExtData[0].Val3,1,1,6,,Unknown,
9065,ExtData[0].Val4,1,1,8,,Unknown,
9065,ExtData[0].Val6,1,1,1020,,Unknown,
9065,ExtData[1].Val1,1,1,1,,Unknown,
9065,ExtData[1].Val2,1,1,11,,Unknown,
9065,ExtData[1].Val3,1,1,6,,Unknown,
9065,ExtData[1].Val5,1,1,3,,Unknown,
9066,ExtData[0].Val1,1,1,1,,Unknown,
9066,ExtData[0].Val2,1,1,82,,Unknown,
9066,ExtData[0].Val3,1,1,6,,Unknown,
9067,ExtData[0].Val1,1,1,1,,Unknown,
9067,ExtData[0].Val2,1,1,3,,Unknown,
9067,ExtData[0].Val3,1,1,7,,Unknown,
9067,ExtData[0].Val4,1,1,11,,Unknown,
9067,ExtData[0].Val6,1,1,143,,Unknown,
9067,ExtData[1].Val1,1,1,1,,Unknown,
9067,ExtData[1].Val2,1,1,3,,Unknown,
9067,ExtData[1].Val3,1,1,7,,Unknown,
9067,ExtData[1].Val6,1,1,144,,Unknown,
9068,ExtData[0].Val1,1,1,1,,Unknown,
9068,ExtData[0].Val2,1,1,3,,Unknown,
9068,ExtData[0].Val3,1,1,7,,Unknown,
9068,ExtData[0].Val4,1,1,11,,Unknown,
9068,ExtData[0].Val6,1,1,142,,Unknown,
9068,ExtData[1].Val1,1,1,1,,Unknown,
9068,ExtData[1].Val2,1,1,53,,Unknown,
9068,ExtData[1].Val3,1,1,7,,Unknown,
9068,ExtData[1].Val4,1,1,10,,Unknown,
9068,ExtData[1].Val6,1,1,77,,Unknown,
9068,ExtData[2].Val1,1,1,1,,Unknown,
9068,ExtData[2].Val2,1,1,10,,Unknown,
9068,ExtData[2].Val3,1,1,6,,Unknown,
9068,ExtData[2].Val5,1,1,1,,Unknown,
9068,ExtData[2].Val6,1,1,9069,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9069.
9069,ExtData[0].Val1,1,1,1,,Unknown,
9069,ExtData[0].Val2,1,1,10,,Unknown,
9069,ExtData[0].Val3,1,1,6,,Unknown,
9069,ExtData[0].Val4,1,1,9,,Unknown,
9069,ExtData[0].Val6,1,1,9070,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9070.
9069,ExtData[1].Val1,1,1,1,,Unknown,
9069,ExtData[1].Val2,1,1,10,,Unknown,
9069,ExtData[1].Val3,1,1,6,,Unknown,
9069,ExtData[1].Val4,1,1,9,,Unknown,
9069,ExtData[1].Val6,1,1,9071,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9071.
9069,ExtData[2].Val1,1,1,1,,Unknown,
9069,ExtData[2].Val2,1,1,10,,Unknown,
9069,ExtData[2].Val3,1,1,6,,Unknown,
9069,ExtData[2].Val4,1,1,9,,Unknown,
9069,ExtData[2].Val6,1,1,9072,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9072.
9069,ExtData[3].Val1,1,1,1,,Unknown,
9069,ExtData[3].Val2,1,1,10,,Unknown,
9069,ExtData[3].Val3,1,1,6,,Unknown,
9069,ExtData[3].Val4,1,1,9,,Unknown,
9069,ExtData[3].Val6,1,1,9073,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9073.
9069,ExtData[4].Val1,1,1,1,,Unknown,
9069,ExtData[4].Val2,1,1,10,,Unknown,
9069,ExtData[4].Val3,1,1,6,,Unknown,
9069,ExtData[4].Val6,1,1,9084,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9084.
9069,ExtData[5].Val1,1,1,1,,Unknown,
9069,ExtData[5].Val2,1,1,10,,Unknown,
9069,ExtData[5].Val3,1,1,6,,Unknown,
9069,ExtData[5].Val4,1,1,9,,Unknown,
9069,ExtData[5].Val6,1,1,9073,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9073.
9070,ExtData[0].Val1,1,1,1,,Unknown,
9070,ExtData[0].Val2,1,1,8,,Unknown,
9070,ExtData[0].Val3,1,1,6,,Unknown,
9070,ExtData[0].Val4,1,1,8,,Unknown,
9070,ExtData[0].Val6,1,1,150,,Unknown,
9070,ExtData[1].Val1,1,1,1,,Unknown,
9070,ExtData[1].Val2,1,1,6,,Unknown,
9070,ExtData[1].Val3,1,1,6,,Unknown,
9070,ExtData[1].Val5,1,1,1,,Unknown,
9070,ExtData[1].Val6,1,1,150,,Unknown,
9071,ExtData[0].Val1,1,1,1,,Unknown,
9071,ExtData[0].Val2,1,1,8,,Unknown,
9071,ExtData[0].Val3,1,1,6,,Unknown,
9071,ExtData[0].Val4,1,1,8,,Unknown,
9071,ExtData[0].Val6,1,1,151,,Unknown,
9071,ExtData[1].Val1,1,1,1,,Unknown,
9071,ExtData[1].Val2,1,1,6,,Unknown,
9071,ExtData[1].Val3,1,1,6,,Unknown,
9071,ExtData[1].Val5,1,1,1,,Unknown,
9071,ExtData[1].Val6,1,1,151,,Unknown,
9072,ExtData[0].Val1,1,1,1,,Unknown,
9072,ExtData[0].Val2,1,1,8,,Unknown,
9072,ExtData[0].Val3,1,1,6,,Unknown,
9072,ExtData[0].Val4,1,1,8,,Unknown,
9072,ExtData[0].Val6,1,1,152,,Unknown,
9072,ExtData[1].Val1,1,1,1,,Unknown,
9072,ExtData[1].Val2,1,1,6,,Unknown,
9072,ExtData[1].Val3,1,1,6,,Unknown,
9072,ExtData[1].Val5,1,1,1,,Unknown,
9072,ExtData[1].Val6,1,1,152,,Unknown,
9073,ExtData[0].Val1,1,1,1,,Unknown,
9073,ExtData[0].Val2,1,1,8,,Unknown,
9073,ExtData[0].Val3,1,1,6,,Unknown,
9073,ExtData[0].Val4,1,1,8,,Unknown,
9073,ExtData[0].Val6,1,1,153,,Unknown,
9073,ExtData[1].Val1,1,1,1,,Unknown,
9073,ExtData[1].Val2,1,1,6,,Unknown,
9073,ExtData[1].Val3,1,1,6,,Unknown,
9073,ExtData[1].Val5,1,1,1,,Unknown,
9073,ExtData[1].Val6,1,1,153,,Unknown,
9074,ExtData[0].Val1,1,1,1,,Unknown,
9074,ExtData[0].Val2,1,1,6,,Unknown,
9074,ExtData[0].Val3,1,1,3,,Unknown,
9074,ExtData[0].Val4,1,1,9,,Unknown,
9074,ExtData[0].Val5,1,1,1,,Unknown,
9074,ExtData[0].Val6,1,1,154,,Unknown,
9074,ExtData[0].Val7,1,1,2,,Unknown,
9074,ExtData[1].Val1,1,1,1,,Unknown,
9074,ExtData[1].Val2,1,1,10,,Unknown,
9074,ExtData[1].Val3,1,1,6,,Unknown,
9074,ExtData[1].Val5,1,1,1,,Unknown,
9074,ExtData[1].Val6,1,1,9069,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9069.
9075,ExtData[0].Val1,1,1,1,,Unknown,
9075,ExtData[0].Val2,1,1,10,,Unknown,
9075,ExtData[0].Val3,1,1,6,,Unknown,
9075,ExtData[0].Val4,1,1,8,,Unknown,
9075,ExtData[0].Val6,1,1,9074,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9074.
9075,ExtData[1].Val1,1,1,1,,Unknown,
9075,ExtData[1].Val2,1,1,10,,Unknown,
9075,ExtData[1].Val3,1,1,5,,Unknown,
9075,ExtData[1].Val6,1,1,9068,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9068.
9075,ExtData[1].Val7,1,1,1,,Unknown,
9076,ExtData[0].Val1,1,1,1,,Unknown,
9076,ExtData[0].Val2,1,1,82,,Unknown,
9076,ExtData[0].Val3,1,1,6,,Unknown,
9076,ExtData[0].Val6,1,1,2,,Unknown,
9077,ExtData[0].Val1,1,1,1,,Unknown,
9077,ExtData[0].Val2,1,1,8,,Unknown,
9077,ExtData[0].Val3,1,1,6,,Unknown,
9077,ExtData[0].Val4,1,1,8,,Unknown,
9077,ExtData[0].Val6,1,1,149,,Unknown,
9077,ExtData[1].Val1,1,1,1,,Unknown,
9077,ExtData[1].Val2,1,1,11,,Unknown,
9077,ExtData[1].Val3,1,1,1,,Unknown,
9077,ExtData[1].Val5,1,1,3,,Unknown,
9077,ExtData[1].Val7,1,1,1,,Unknown,
9078,ExtData[0].Val1,1,1,1,,Unknown,
9078,ExtData[0].Val2,1,1,3,,Unknown,
9078,ExtData[0].Val3,1,1,7,,Unknown,
9078,ExtData[0].Val4,1,1,11,,Unknown,
9078,ExtData[0].Val6,1,1,157,,Unknown,
9078,ExtData[1].Val1,1,1,1,,Unknown,
9078,ExtData[1].Val2,1,1,53,,Unknown,
9078,ExtData[1].Val3,1,1,7,,Unknown,
9078,ExtData[1].Val4,1,1,10,,Unknown,
9078,ExtData[1].Val6,1,1,158,,Unknown,
9078,ExtData[2].Val1,1,1,1,,Unknown,
9078,ExtData[2].Val2,1,1,23,,Unknown,
9078,ExtData[2].Val3,1,1,7,,Unknown,
9078,ExtData[2].Val5,1,1,1,,Unknown,
9078,ExtData[2].Val6,1,1,9079,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9079.
9079,ExtData[0].Val1,1,1,1,,Unknown,
9079,ExtData[0].Val2,1,1,8,,Unknown,
9079,ExtData[0].Val3,1,1,6,,Unknown,
9079,ExtData[0].Val4,1,1,8,,Unknown,
9079,ExtData[0].Val6,1,1,158,,Unknown,
9079,ExtData[1].Val1,1,1,1,,Unknown,
9079,ExtData[1].Val2,1,1,11,,Unknown,
9079,ExtData[1].Val3,1,1,1,,Unknown,
9079,ExtData[1].Val5,1,1,3,,Unknown,
9079,ExtData[1].Val7,1,1,1,,Unknown,
9080,ExtData[0].Val1,1,1,1,,Unknown,
9080,ExtData[0].Val2,1,1,6,,Unknown,
9080,ExtData[0].Val3,1,1,1,,Unknown,
9080,ExtData[0].Val4,1,1,8,,Unknown,
9080,ExtData[0].Val6,1,1,79,,Unknown,
9080,ExtData[1].Val1,1,1,1,,Unknown,
9080,ExtData[1].Val2,1,1,6,,Unknown,
9080,ExtData[1].Val3,1,1,1,,Unknown,
9080,ExtData[1].Val6,1,1,161,,Unknown,
9081,ExtData[0].Val1,1,1,1,,Unknown,
9081,ExtData[0].Val2,1,1,6,,Unknown,
9081,ExtData[0].Val3,1,1,4,,Unknown,
9081,ExtData[0].Val4,1,1,8,,Unknown,
9081,ExtData[0].Val6,1,1,79,,Unknown,
9081,ExtData[0].Val7,1,1,1,,Unknown,
9081,ExtData[1].Val1,1,1,1,,Unknown,
9081,ExtData[1].Val2,1,1,6,,Unknown,
9081,ExtData[1].Val3,1,1,6,,Unknown,
9081,ExtData[1].Val6,1,1,161,,Unknown,
9082,ExtData[0].Val1,1,1,1,,Unknown,
9082,ExtData[0].Val2,1,1,10,,Unknown,
9082,ExtData[0].Val3,1,1,1,,Unknown,
9082,ExtData[0].Val4,1,1,9,,Unknown,
9082,ExtData[0].Val6,1,1,9080,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9080.
9082,ExtData[0].Val7,1,1,1,,Unknown,
9082,ExtData[1].Val1,1,1,1,,Unknown,
9082,ExtData[1].Val2,1,1,10,,Unknown,
9082,ExtData[1].Val3,1,1,1,,Unknown,
9082,ExtData[1].Val6,1,1,9081,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9081.
9082,ExtData[1].Val7,1,1,1,,Unknown,
9083,ExtData[0].Val1,1,1,1,,Unknown,
9083,ExtData[0].Val2,1,1,75,,Unknown,
9083,ExtData[0].Val3,1,1,1,,Unknown,
9083,ExtData[0].Val4,1,1,8,,Unknown,
9083,ExtData[0].Val7,1,1,1,,Unknown,
9084,ExtData[0].Val1,1,1,1,,Unknown,
9084,ExtData[0].Val2,1,1,8,,Unknown,
9084,ExtData[0].Val3,1,1,6,,Unknown,
9084,ExtData[0].Val4,1,1,8,,Unknown,
9084,ExtData[0].Val6,1,1,163,,Unknown,
9084,ExtData[1].Val1,1,1,1,,Unknown,
9084,ExtData[1].Val2,1,1,6,,Unknown,
9084,ExtData[1].Val3,1,1,6,,Unknown,
9084,ExtData[1].Val5,1,1,1,,Unknown,
9084,ExtData[1].Val6,1,1,163,,Unknown,
9085,ExtData[0].Val1,1,1,1,,Unknown,
9085,ExtData[0].Val2,1,1,82,,Unknown,
9085,ExtData[0].Val3,1,1,6,,Unknown,
9085,ExtData[0].Val6,1,1,6,,Unknown,
9086,ExtData[0].Val1,1,1,1,,Unknown,
9086,ExtData[0].Val2,1,1,8,,Unknown,
9086,ExtData[0].Val3,1,1,1,,Unknown,
9086,ExtData[0].Val4,1,1,9,,Unknown,
9086,ExtData[0].Val6,1,1,28,,Unknown,
9086,ExtData[0].Val7,1,1,1,,Unknown,
9086,ExtData[1].Val1,1,1,1,,Unknown,
9086,ExtData[1].Val2,1,1,8,,Unknown,
9086,ExtData[1].Val3,1,1,1,,Unknown,
9086,ExtData[1].Val6,1,1,31,,Unknown,
9086,ExtData[1].Val7,1,1,1,,Unknown,
9087,ExtData[0].Val1,1,1,1,,Unknown,
9087,ExtData[0].Val2,1,1,23,,Unknown,
9087,ExtData[0].Val3,1,1,6,,Unknown,
9087,ExtData[0].Val4,1,1,8,,Unknown,
9087,ExtData[0].Val6,1,1,9077,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9077.
9088,ExtData[0].Val1,1,1,1,,Unknown,
9088,ExtData[0].Val2,1,1,6,,Unknown,
9088,ExtData[0].Val3,1,1,1,,Unknown,
9088,ExtData[0].Val4,1,1,8,,Unknown,
9088,ExtData[0].Val6,1,1,114,,Unknown,
9089,ExtData[0].Val1,1,1,1,,Unknown,
9089,ExtData[0].Val2,1,1,16,,Unknown,
9089,ExtData[0].Val3,1,1,1,,Unknown,
9089,ExtData[0].Val4,1,1,9,,Unknown,
9089,ExtData[0].Val7,1,1,900,,Unknown,
9089,ExtData[1].Val1,1,1,1,,Unknown,
9089,ExtData[1].Val2,1,1,16,,Unknown,
9089,ExtData[1].Val3,1,1,1,,Unknown,
9089,ExtData[1].Val4,1,1,9,,Unknown,
9089,ExtData[1].Val7,1,1,2000,,Unknown,
9089,ExtData[2].Val1,1,1,1,,Unknown,
9089,ExtData[2].Val2,1,1,19,,Unknown,
9089,ExtData[2].Val3,1,1,1,,Unknown,
9089,ExtData[2].Val4,1,1,9,,Unknown,
9089,ExtData[2].Val7,1,1,7,,Unknown,
9090,ExtData[0].Val1,1,1,1,,Unknown,
9090,ExtData[0].Val2,1,1,8,,Unknown,
9090,ExtData[0].Val3,1,1,1,,Unknown,
9090,ExtData[0].Val4,1,1,9,,Unknown,
9090,ExtData[0].Val6,1,1,21,,Unknown,
9090,ExtData[0].Val7,1,1,1,,Unknown,
9090,ExtData[0].Val9,1,1,1,,Unknown,
9090,ExtData[1].Val1,1,1,1,,Unknown,
9090,ExtData[1].Val2,1,1,8,,Unknown,
9090,ExtData[1].Val3,1,1,1,,Unknown,
9090,ExtData[1].Val4,1,1,9,,Unknown,
9090,ExtData[1].Val6,1,1,23,,Unknown,
9090,ExtData[1].Val7,1,1,1,,Unknown,
9090,ExtData[1].Val9,1,1,1,,Unknown,
9090,ExtData[2].Val1,1,1,1,,Unknown,
9090,ExtData[2].Val2,1,1,8,,Unknown,
9090,ExtData[2].Val3,1,1,1,,Unknown,
9090,ExtData[2].Val4,1,1,9,,Unknown,
9090,ExtData[2].Val6,1,1,27,,Unknown,
9090,ExtData[2].Val7,1,1,1,,Unknown,
9090,ExtData[2].Val9,1,1,1,,Unknown,
9090,ExtData[3].Val1,1,1,1,,Unknown,
9090,ExtData[3].Val2,1,1,8,,Unknown,
9090,ExtData[3].Val3,1,1,1,,Unknown,
9090,ExtData[3].Val6,1,1,44,,Unknown,
9090,ExtData[3].Val7,1,1,1,,Unknown,
9090,ExtData[3].Val9,1,1,1,,Unknown,
9090,ExtData[5].Val1,1,1,1,,Unknown,
9090,ExtData[5].Val2,1,1,8,,Unknown,
9090,ExtData[5].Val3,1,1,1,,Unknown,
9090,ExtData[5].Val6,1,1,44,,Unknown,
9090,ExtData[5].Val7,1,1,1,,Unknown,
9090,ExtData[5].Val9,1,1,1,,Unknown,
9091,ExtData[0].Val1,1,1,1,,Unknown,
9091,ExtData[0].Val2,1,1,6,,Unknown,
9091,ExtData[0].Val3,1,1,1,,Unknown,
9091,ExtData[0].Val4,1,1,8,,Unknown,
9091,ExtData[0].Val6,1,1,708,,Unknown,
9092,ExtData[0].Val1,1,1,1,,Unknown,
9092,ExtData[0].Val2,1,1,6,,Unknown,
9092,ExtData[0].Val3,1,1,1,,Unknown,
9092,ExtData[0].Val4,1,1,8,,Unknown,
9092,ExtData[0].Val6,1,1,48,,Unknown,
9093,ExtData[0].Val1,1,1,1,,Unknown,
9093,ExtData[0].Val2,1,1,6,,Unknown,
9093,ExtData[0].Val3,1,1,1,,Unknown,
9093,ExtData[0].Val4,1,1,8,,Unknown,
9093,ExtData[0].Val6,1,1,1016,,Unknown,
9094,ExtData[0].Val1,1,1,1,,Unknown,
9094,ExtData[0].Val2,1,1,6,,Unknown,
9094,ExtData[0].Val3,1,1,1,,Unknown,
9094,ExtData[0].Val4,1,1,8,,Unknown,
9094,ExtData[0].Val6,1,1,48,,Unknown,
9094,ExtData[1].Val1,1,1,1,,Unknown,
9094,ExtData[1].Val2,1,1,6,,Unknown,
9094,ExtData[1].Val3,1,1,1,,Unknown,
9094,ExtData[1].Val6,1,1,1018,,Unknown,
9095,ExtData[0].Val1,1,1,1,,Unknown,
9095,ExtData[0].Val2,1,1,6,,Unknown,
9095,ExtData[0].Val3,1,1,1,,Unknown,
9095,ExtData[0].Val4,1,1,8,,Unknown,
9095,ExtData[0].Val6,1,1,48,,Unknown,
9096,ExtData[0].Val1,1,1,1,,Unknown,
9096,ExtData[0].Val2,1,1,6,,Unknown,
9096,ExtData[0].Val3,1,1,1,,Unknown,
9096,ExtData[0].Val4,1,1,8,,Unknown,
9096,ExtData[0].Val6,1,1,48,,Unknown,
9097,ExtData[0].Val1,1,1,1,,Unknown,
9097,ExtData[0].Val2,1,1,20,,Unknown,
9097,ExtData[0].Val3,1,1,1,,Unknown,
9097,ExtData[0].Val4,1,1,9,,Unknown,
9097,ExtData[0].Val7,1,1,1,,Unknown,
9097,ExtData[1].Val1,1,1,1,,Unknown,
9097,ExtData[1].Val2,1,1,11,,Unknown,
9097,ExtData[1].Val3,1,1,1,,Unknown,
9097,ExtData[1].Val7,1,1,1,,Unknown,
9098,ExtData[0].Val1,1,1,1,,Unknown,
9098,ExtData[0].Val2,1,1,2,,Unknown,
9098,ExtData[0].Val3,1,1,1,,Unknown,
9098,ExtData[0].Val4,1,1,9,,Unknown,
9098,ExtData[0].Val7,1,1,1,,Unknown,
9098,ExtData[1].Val1,1,1,1,,Unknown,
9098,ExtData[1].Val2,1,1,11,,Unknown,
9098,ExtData[1].Val3,1,1,1,,Unknown,
9098,ExtData[1].Val5,1,1,3,,Unknown,
9098,ExtData[1].Val7,1,1,1,,Unknown,
9099,ExtData[0].Val1,1,1,1,,Unknown,
9099,ExtData[0].Val2,1,1,20,,Unknown,
